WJSpecID,Scientific,ScientificGenus,English,help1,help2,EnglishGenus,2010 IUCN Red List category,Taxo,BLFamilyLatin,BLFamilyEnglish,FamSequID,IOCOrder
3586,Ptilinopus insularis,Ptilinopus,Henderson Fruit-dove,10,#VALUE!,Fruit-dove,VU,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3588,Ptilinopus dupetithouarsii,Ptilinopus,White-capped Fruit-dove,13,#VALUE!,Fruit-dove,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3589,Ptilinopus rivoli,Ptilinopus,White-bibbed Fruit-dove,13,#VALUE!,Fruit-dove,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3590,Ptilinopus solomonensis,Ptilinopus,Yellow-bibbed Fruit-dove,14,#VALUE!,Fruit-dove,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3591,Ptilinopus viridis,Ptilinopus,Claret-breasted Fruit-dove,16,#VALUE!,Fruit-dove,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3595,Ptilinopus eugeniae,Ptilinopus,White-headed Fruit-dove,13,#VALUE!,Fruit-dove,NT,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3596,Ptilinopus hyogastrus,Ptilinopus,Grey-headed Fruit-dove,12,#VALUE!,Fruit-dove,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3597,Ptilinopus granulifrons,Ptilinopus,Carunculated Fruit-dove,13,#VALUE!,Fruit-dove,VU,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3598,Ptilinopus iozonus,Ptilinopus,Orange-bellied Fruit-dove,15,#VALUE!,Fruit-dove,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3599,Ptilinopus insolitus,Ptilinopus,Knob-billed Fruit-dove,12,#VALUE!,Fruit-dove,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3600,Ptilinopus naina,Ptilinopus,Dwarf Fruit-dove,6,#VALUE!,Fruit-dove,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3601,Ptilinopus melanospilus,Ptilinopus,Black-naped Fruit-dove,12,#VALUE!,Fruit-dove,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3602,Ptilinopus arcanus,Ptilinopus,Negros Fruit-dove,7,#VALUE!,Fruit-dove,CR,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3603,Ptilinopus victor,Ptilinopus,Orange Dove,7,#VALUE!,Dove,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3604,Ptilinopus luteovirens,Ptilinopus,Golden Dove,7,#VALUE!,Dove,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3605,Ptilinopus layardi,Ptilinopus,Whistling Dove,10,#VALUE!,Dove,NT,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3606,Drepanoptila holosericea,Drepanoptila,Cloven-feathered Dove,17,#VALUE!,Dove,NT,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3607,Alectroenas madagascariensis,Alectroenas,Madagascar Blue-pigeon,11,#VALUE!,Blue-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3608,Alectroenas sganzini,Alectroenas,Comoro Blue-pigeon,7,#VALUE!,Blue-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3610,Alectroenas pulcherrima,Alectroenas,Seychelles Blue-pigeon,11,#VALUE!,Blue-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3611,Ducula poliocephala,Ducula,Pink-bellied Imperial-pigeon,13,#VALUE!,Imperial-pigeon,NT,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3612,Ducula forsteni,Ducula,White-bellied Imperial-pigeon,14,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3613,Ducula mindorensis,Ducula,Mindoro Imperial-pigeon,8,#VALUE!,Imperial-pigeon,EN,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3614,Ducula radiata,Ducula,Grey-headed Imperial-pigeon,12,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3615,Ducula carola,Ducula,Spotted Imperial-pigeon,8,#VALUE!,Imperial-pigeon,VU,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3616,Ducula aenea,Ducula,Green Imperial-pigeon,6,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3617,Ducula perspicillata,Ducula,White-eyed Imperial-pigeon,11,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3618,Ducula concinna,Ducula,Elegant Imperial-pigeon,8,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3619,Ducula pacifica,Ducula,Pacific Imperial-pigeon,8,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3620,Ducula oceanica,Ducula,Micronesian Imperial-pigeon,12,#VALUE!,Imperial-pigeon,NT,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3621,Ducula aurorae,Ducula,Polynesian Imperial-pigeon,11,#VALUE!,Imperial-pigeon,EN,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3622,Ducula galeata,Ducula,Marquesan Imperial-pigeon,10,#VALUE!,Imperial-pigeon,EN,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3623,Ducula rubricera,Ducula,Red-knobbed Imperial-pigeon,12,#VALUE!,Imperial-pigeon,NT,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3624,Ducula myristicivora,Ducula,Spice Imperial-pigeon,6,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3625,Ducula pistrinaria,Ducula,Island Imperial-pigeon,7,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3626,Ducula whartoni,Ducula,Christmas Island Imperial-pigeon,10,17,Imperial-pigeon,VU,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3627,Ducula rosacea,Ducula,Pink-headed Imperial-pigeon,12,#VALUE!,Imperial-pigeon,NT,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3628,Ducula pickeringii,Ducula,Grey Imperial-pigeon,5,#VALUE!,Imperial-pigeon,VU,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3630,Ducula basilica,Ducula,Cinnamon-bellied Imperial-pigeon,17,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3631,Ducula rufigaster,Ducula,Purple-tailed Imperial-pigeon,14,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3632,Ducula finschii,Ducula,Finsch's Imperial-pigeon,9,#VALUE!,Imperial-pigeon,NT,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3633,Ducula chalconota,Ducula,Shining Imperial-pigeon,8,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3634,Ducula latrans,Ducula,Peale's Imperial-pigeon,8,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3635,Ducula brenchleyi,Ducula,Chestnut-bellied Imperial-pigeon,17,#VALUE!,Imperial-pigeon,VU,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3636,Ducula bakeri,Ducula,Vanuatu Imperial-pigeon,8,#VALUE!,Imperial-pigeon,VU,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3637,Ducula goliath,Ducula,New Caledonian Imperial-pigeon,4,15,Imperial-pigeon,NT,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3638,Ducula pinon,Ducula,Pinon Imperial-pigeon,6,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3639,Ducula melanochroa,Ducula,Bismarck Imperial-pigeon,9,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3640,Ducula mullerii,Ducula,Collared Imperial-pigeon,9,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3641,Ducula zoeae,Ducula,Banded Imperial-pigeon,7,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3642,Ducula badia,Ducula,Mountain Imperial-pigeon,9,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3643,Ducula lacernulata,Ducula,Dark-backed Imperial-pigeon,12,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3644,Ducula cineracea,Ducula,Timor Imperial-pigeon,6,#VALUE!,Imperial-pigeon,EN,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3645,Ducula bicolor,Ducula,Pied Imperial-pigeon,5,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3646,Ducula luctuosa,Ducula,White Imperial-pigeon,6,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3647,Ducula spilorrhoa,Ducula,Torresian Imperial-pigeon,10,#VALUE!,Imperial-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3650,Lopholaimus antarcticus,Lopholaimus,Topknot Pigeon,8,#VALUE!,Pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3651,Hemiphaga novaeseelandiae,Hemiphaga,New Zealand Pigeon,4,12,Pigeon,NT,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3652,Cryptophaps poecilorrhoa,Cryptophaps,Sombre Pigeon,7,#VALUE!,Pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3653,Gymnophaps albertisii,Gymnophaps,Papuan Mountain-pigeon,7,#VALUE!,Mountain-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3654,Gymnophaps mada,Gymnophaps,Long-tailed Mountain-pigeon,12,#VALUE!,Mountain-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3655,Gymnophaps solomonensis,Gymnophaps,Pale Mountain-pigeon,5,#VALUE!,Mountain-pigeon,LC,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3656,Goura cristata,Goura,Western Crowned-pigeon,8,#VALUE!,Crowned-pigeon,VU,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3657,Goura victoria,Goura,Victoria Crowned-pigeon,9,#VALUE!,Crowned-pigeon,VU,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3658,Goura scheepmakeri,Goura,Southern Crowned-pigeon,9,#VALUE!,Crowned-pigeon,VU,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3659,Didunculus strigirostris,Didunculus,Tooth-billed Pigeon,13,#VALUE!,Pigeon,EN,BL3,Columbidae,Doves and pigeons,65,COLUMBIFORMES
3692,Eurypyga helias,Eurypyga,Sunbittern,#VALUE!,#VALUE!,Sunbittern,LC,BL3,Eurypygidae,Sunbittern,41,EURYPYGIFORMES
3696,Tetrax tetrax,Tetrax,Little Bustard,7,#VALUE!,Bustard,NT,BL3,Otididae,Bustards,37,OTIDIFORMES
3697,Otis tarda,Otis,Great Bustard,6,#VALUE!,Bustard,VU,BL3,Otididae,Bustards,37,OTIDIFORMES
3698,Neotis denhami,Neotis,Denham's Bustard,9,#VALUE!,Bustard,NT,BL3,Otididae,Bustards,37,OTIDIFORMES
3699,Neotis ludwigii,Neotis,Ludwig's Bustard,9,#VALUE!,Bustard,EN,BL3,Otididae,Bustards,37,OTIDIFORMES
3700,Neotis nuba,Neotis,Nubian Bustard,7,#VALUE!,Bustard,NT,BL3,Otididae,Bustards,37,OTIDIFORMES
3701,Neotis heuglinii,Neotis,Heuglin's Bustard,10,#VALUE!,Bustard,LC,BL3,Otididae,Bustards,37,OTIDIFORMES
3702,Ardeotis arabs,Ardeotis,Arabian Bustard,8,#VALUE!,Bustard,LC,BL3,Otididae,Bustards,37,OTIDIFORMES
3703,Ardeotis kori,Ardeotis,Kori Bustard,5,#VALUE!,Bustard,LC,BL3,Otididae,Bustards,37,OTIDIFORMES
3704,Ardeotis nigriceps,Ardeotis,Great Indian Bustard,6,13,Bustard,EN,BL3,Otididae,Bustards,37,OTIDIFORMES
3705,Ardeotis australis,Ardeotis,Australian Bustard,11,#VALUE!,Bustard,NT,BL3,Otididae,Bustards,37,OTIDIFORMES
3706,Chlamydotis undulata,Chlamydotis,Houbara Bustard,8,#VALUE!,Bustard,VU,BL3,Otididae,Bustards,37,OTIDIFORMES
3709,Eupodotis savilei,Eupodotis,Savile's Bustard,9,#VALUE!,Bustard,LC,BL3,Otididae,Bustards,37,OTIDIFORMES
3710,Eupodotis gindiana,Eupodotis,Buff-crested Bustard,13,#VALUE!,Bustard,LC,BL3,Otididae,Bustards,37,OTIDIFORMES
3711,Eupodotis ruficrista,Eupodotis,Red-crested Bustard,12,#VALUE!,Bustard,LC,BL3,Otididae,Bustards,37,OTIDIFORMES
3714,Eupodotis afraoides,Eupodotis,White-quilled Bustard,14,#VALUE!,Bustard,LC,BL3,Otididae,Bustards,37,OTIDIFORMES
3716,Eupodotis afra,Eupodotis,Black Bustard,6,#VALUE!,Bustard,LC,BL3,Otididae,Bustards,37,OTIDIFORMES
3717,Eupodotis rueppellii,Eupodotis,Rueppell's Bustard,11,#VALUE!,Bustard,LC,BL3,Otididae,Bustards,37,OTIDIFORMES
3718,Eupodotis vigorsii,Eupodotis,Karoo Bustard,6,#VALUE!,Bustard,LC,BL3,Otididae,Bustards,37,OTIDIFORMES
3719,Eupodotis humilis,Eupodotis,Little Brown Bustard,7,13,Bustard,NT,BL3,Otididae,Bustards,37,OTIDIFORMES
3720,Eupodotis senegalensis,Eupodotis,White-bellied Bustard,14,#VALUE!,Bustard,LC,BL3,Otididae,Bustards,37,OTIDIFORMES
3722,Eupodotis caerulescens,Eupodotis,Blue Bustard,5,#VALUE!,Bustard,NT,BL3,Otididae,Bustards,37,OTIDIFORMES
3723,Eupodotis melanogaster,Eupodotis,Black-bellied Bustard,14,#VALUE!,Bustard,LC,BL3,Otididae,Bustards,37,OTIDIFORMES
3724,Eupodotis hartlaubii,Eupodotis,Hartlaub's Bustard,11,#VALUE!,Bustard,LC,BL3,Otididae,Bustards,37,OTIDIFORMES
3725,Houbaropsis bengalensis,Houbaropsis,Bengal Florican,7,#VALUE!,Florican,CR,BL3,Otididae,Bustards,37,OTIDIFORMES
3726,Sypheotides indicus,Sypheotides,Lesser Florican,7,#VALUE!,Florican,EN,BL3,Otididae,Bustards,37,OTIDIFORMES
3733,Balearica pavonina,Balearica,Black Crowned-crane,6,#VALUE!,Crowned-crane,VU,BL3,Gruidae,Cranes,45,GRUIFORMES
3734,Balearica regulorum,Balearica,Grey Crowned-crane,5,#VALUE!,Crowned-crane,VU,BL3,Gruidae,Cranes,45,GRUIFORMES
3737,Grus leucogeranus,Grus,Siberian Crane,9,#VALUE!,Crane,CR,BL3,Gruidae,Cranes,45,GRUIFORMES
3738,Grus antigone,Grus,Sarus Crane,6,#VALUE!,Crane,VU,BL3,Gruidae,Cranes,45,GRUIFORMES
3739,Grus rubicunda,Grus,Brolga,#VALUE!,#VALUE!,Brolga,LC,BL3,Gruidae,Cranes,45,GRUIFORMES
3740,Grus vipio,Grus,White-naped Crane,12,#VALUE!,Crane,VU,BL3,Gruidae,Cranes,45,GRUIFORMES
3741,Grus canadensis,Grus,Sandhill Crane,9,#VALUE!,Crane,LC,BL3,Gruidae,Cranes,45,GRUIFORMES
3742,Grus virgo,Grus,Demoiselle Crane,11,#VALUE!,Crane,LC,BL3,Gruidae,Cranes,45,GRUIFORMES
3743,Grus paradisea,Grus,Blue Crane,5,#VALUE!,Crane,VU,BL3,Gruidae,Cranes,45,GRUIFORMES
3744,Grus carunculatus,Grus,Wattled Crane,8,#VALUE!,Crane,VU,BL3,Gruidae,Cranes,45,GRUIFORMES
3745,Grus grus,Grus,Common Crane,7,#VALUE!,Crane,LC,BL3,Gruidae,Cranes,45,GRUIFORMES
3746,Grus monacha,Grus,Hooded Crane,7,#VALUE!,Crane,VU,BL3,Gruidae,Cranes,45,GRUIFORMES
3747,Grus americana,Grus,Whooping Crane,9,#VALUE!,Crane,EN,BL3,Gruidae,Cranes,45,GRUIFORMES
3748,Grus nigricollis,Grus,Black-necked Crane,13,#VALUE!,Crane,VU,BL3,Gruidae,Cranes,45,GRUIFORMES
3749,Grus japonensis,Grus,Red-crowned Crane,12,#VALUE!,Crane,EN,BL3,Gruidae,Cranes,45,GRUIFORMES
3752,Aramus guarauna,Aramus,Limpkin,#VALUE!,#VALUE!,Limpkin,LC,BL3,Aramidae,Limpkin,46,GRUIFORMES
3754,Podica senegalensis,Podica,African Finfoot,8,#VALUE!,Finfoot,LC,BL3,Heliornithidae,Finfoots,43,GRUIFORMES
3756,Heliopais personatus,Heliopais,Masked Finfoot,7,#VALUE!,Finfoot,EN,BL3,Heliornithidae,Finfoots,43,GRUIFORMES
3758,Heliornis fulica,Heliornis,Sungrebe,#VALUE!,#VALUE!,Sungrebe,LC,BL3,Heliornithidae,Finfoots,43,GRUIFORMES
3764,Psophia crepitans,Psophia,Grey-winged Trumpeter,12,#VALUE!,Trumpeter,LC,BL3,Psophiidae,Trumpeters,44,GRUIFORMES
3765,Psophia leucoptera,Psophia,Pale-winged Trumpeter,12,#VALUE!,Trumpeter,LC,BL3,Psophiidae,Trumpeters,44,GRUIFORMES
3766,Psophia viridis,Psophia,Dark-winged Trumpeter,12,#VALUE!,Trumpeter,LC,BL3,Psophiidae,Trumpeters,44,GRUIFORMES
3769,Cariama cristata,Cariama,Red-legged Seriema,11,#VALUE!,Seriema,LC,BL3,Cariamidae,Seriemas,39,CARIAMIFORMES
3770,Chunga burmeisteri,Chunga,Black-legged Seriema,13,#VALUE!,Seriema,LC,BL3,Cariamidae,Seriemas,39,CARIAMIFORMES
3776,Rhynochetos jubatus,Rhynochetos,Kagu,#VALUE!,#VALUE!,Kagu,EN,BL3,Rhynochetidae,Kagu,40,EURYPYGIFORMES
3783,Himantornis haematopus,Himantornis,Nkulengu Rail,9,#VALUE!,Rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3784,Canirallus oculeus,Canirallus,Grey-throated Rail,14,#VALUE!,Rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3785,Canirallus kioloides,Canirallus,Madagascar Wood Rail,11,16,Rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3786,Sarothrura pulchra,Sarothrura,White-spotted Flufftail,14,#VALUE!,Flufftail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3787,Sarothrura elegans,Sarothrura,Buff-spotted Flufftail,13,#VALUE!,Flufftail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3788,Sarothrura rufa,Sarothrura,Red-chested Flufftail,12,#VALUE!,Flufftail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3789,Sarothrura lugens,Sarothrura,Chestnut-headed Flufftail,16,#VALUE!,Flufftail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3790,Sarothrura boehmi,Sarothrura,Streaky-breasted Flufftail,17,#VALUE!,Flufftail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3791,Sarothrura affinis,Sarothrura,Striped Flufftail,8,#VALUE!,Flufftail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3792,Sarothrura insularis,Sarothrura,Madagascar Flufftail,11,#VALUE!,Flufftail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3793,Sarothrura ayresi,Sarothrura,White-winged Flufftail,13,#VALUE!,Flufftail,EN,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3794,Sarothrura watersi,Sarothrura,Slender-billed Flufftail,15,#VALUE!,Flufftail,EN,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3796,Coturnicops exquisitus,Coturnicops,Swinhoe's Rail,10,#VALUE!,Rail,VU,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3797,Coturnicops noveboracensis,Coturnicops,Yellow Rail,7,#VALUE!,Rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3799,Coturnicops notatus,Coturnicops,Speckled Rail,9,#VALUE!,Rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3800,Micropygia schomburgkii,Micropygia,Ocellated Crake,10,#VALUE!,Crake,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3801,Rallina rubra,Rallina,Chestnut Forest-rail,9,#VALUE!,Forest-rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3802,Rallina leucospila,Rallina,White-striped Forest-rail,14,#VALUE!,Forest-rail,NT,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3803,Rallina forbesi,Rallina,Forbes's Forest-rail,9,#VALUE!,Forest-rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3804,Rallina mayri,Rallina,Mayr's Forest-rail,7,#VALUE!,Forest-rail,DD,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3805,Rallina tricolor,Rallina,Red-necked Crake,11,#VALUE!,Crake,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3807,Rallina canningi,Rallina,Andaman Crake,8,#VALUE!,Crake,NT,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3808,Rallina fasciata,Rallina,Red-legged Crake,11,#VALUE!,Crake,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3809,Rallina eurizonoides,Rallina,Slaty-legged Crake,13,#VALUE!,Crake,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3810,Anurolimnas castaneiceps,Anurolimnas,Chestnut-headed Crake,16,#VALUE!,Crake,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3811,Anurolimnas viridis,Anurolimnas,Russet-crowned Crake,15,#VALUE!,Crake,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3812,Anurolimnas fasciatus,Anurolimnas,Black-banded Crake,13,#VALUE!,Crake,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3813,Laterallus melanophaius,Laterallus,Rufous-sided Crake,13,#VALUE!,Crake,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3814,Laterallus levraudi,Laterallus,Rusty-flanked Crake,14,#VALUE!,Crake,EN,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3815,Laterallus ruber,Laterallus,Ruddy Crake,6,#VALUE!,Crake,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3816,Laterallus albigularis,Laterallus,White-throated Crake,15,#VALUE!,Crake,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3817,Laterallus exilis,Laterallus,Grey-breasted Crake,14,#VALUE!,Crake,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3818,Laterallus jamaicensis,Laterallus,Black Rail,6,#VALUE!,Rail,NT,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3820,Laterallus spilonotus,Laterallus,Galapagos Rail,10,#VALUE!,Rail,VU,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3821,Laterallus leucopyrrhus,Laterallus,Red-and-white Crake,14,#VALUE!,Crake,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3822,Laterallus xenopterus,Laterallus,Rufous-faced Crake,13,#VALUE!,Crake,VU,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3823,Nesoclopeus woodfordi,Nesoclopeus,Woodford's Rail,11,#VALUE!,Rail,NT,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3825,Gallirallus australis,Gallirallus,Weka,#VALUE!,#VALUE!,Weka,VU,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3827,Gallirallus sylvestris,Gallirallus,Lord Howe Woodhen,5,10,Woodhen,EN,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3829,Gallirallus okinawae,Gallirallus,Okinawa Rail,8,#VALUE!,Rail,EN,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3830,Gallirallus torquatus,Gallirallus,Barred Rail,7,#VALUE!,Rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3831,Gallirallus insignis,Gallirallus,New Britain Rail,4,12,Rail,NT,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3832,Gallirallus philippensis,Gallirallus,Buff-banded Rail,12,#VALUE!,Rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3833,Gallirallus rovianae,Gallirallus,Roviana Rail,8,#VALUE!,Rail,NT,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3834,Gallirallus owstoni,Gallirallus,Guam Rail,5,#VALUE!,Rail,EW,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3841,Gallirallus striatus,Gallirallus,Slaty-breasted Rail,15,#VALUE!,Rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3842,Rallus longirostris,Rallus,Clapper Rail,8,#VALUE!,Rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3847,Rallus elegans,Rallus,King Rail,5,#VALUE!,Rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3848,Rallus wetmorei,Rallus,Plain-flanked Rail,14,#VALUE!,Rail,EN,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3850,Rallus limicola,Rallus,Virginia Rail,9,#VALUE!,Rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3851,Rallus semiplumbeus,Rallus,Bogota Rail,7,#VALUE!,Rail,EN,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3852,Rallus antarcticus,Rallus,Austral Rail,8,#VALUE!,Rail,VU,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3853,Rallus aquaticus,Rallus,Water Rail,6,#VALUE!,Rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3854,Rallus caerulescens,Rallus,African Water Rail,8,14,Rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3855,Rallus madagascariensis,Rallus,Madagascar Rail,11,#VALUE!,Rail,VU,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3856,Lewinia mirifica,Lewinia,Brown-banded Rail,13,#VALUE!,Rail,DD,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3857,Lewinia pectoralis,Lewinia,Lewin's Rail,8,#VALUE!,Rail,LC,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
3858,Lewinia muelleri,Lewinia,Auckland Islands Rail,9,17,Rail,VU,BL3,Rallidae,"Rails, crakes and allies",42,GRUIFORMES
